;Time;Fy;Model_strength
316;316,0;36,27;36,15669045745494
317;317,0;37,1;36,19083574054316
318;318,0;36,46;36,22498102363137
319;319,0;36,59;36,25912630671958
320;320,0;36,13;36,293271589807794
321;321,0;37,06;36,32741687289601
322;322,0;36,9;36,361562155984224
323;323,0;35,95;36,39570743907244
324;324,0;36,85;36,42985272216065
325;325,0;38,32;36,46399800524887
326;326,0;38,26;36,498143288337076
327;327,0;36,97;36,53228857142529
328;328,0;36,08;36,566433854513505
329;329,0;35,54;36,60057913760172
330;330,0;35,63;36,634724420689935
331;331,0;30,43;36,66886970377815
332;332,0;25,95;36,703014986866364
333;333,0;22,18;36,73716026995457
334;334,0;16,79;36,77130555304279
335;335,0;14,64;36,805450836131
336;336,0;23,95;36,839596119219216
337;337,0;32,49;36,87374140230743
338;338,0;34,45;36,907886685395646
339;339,0;37,75;36,94203196848386
340;340,0;38,8;36,97617725157207
341;341,0;39,13;37,01032253466029
342;342,0;38,48;37,0444678177485
343;343,0;37,32;37,07861310083671
344;344,0;38,5;37,11275838392493
345;345,0;38,24;37,14690366701314
346;346,0;37,71;37,181048950101356
347;347,0;39,11;37,215194233189564
348;348,0;37,48;37,249339516277786
349;349,0;37,81;37,28348479936599
350;350,0;38,56;37,31763008245421
351;351,0;38,72;37,35177536554242
352;352,0;37,41;37,38592064863064
353;353,0;38,99;37,42006593171885
354;354,0;36,88;37,45421121480706
355;355,0;37,17;37,48835649789528
356;356,0;39,14;37,52250178098349
357;357,0;37,88;37,556647064071704
358;358,0;36,94;37,59079234715992
359;359,0;38,98;37,624937630248134
360;360,0;37,51;37,65908291333635
361;361,0;37,02;37,693228196424556
362;362,0;39,99;37,72737347951278
363;363,0;37,43;37,761518762600986
364;364,0;37,11;37,7956640456892
365;365,0;40,39;37,829809328777415
366;366,0;37,74;37,86395461186563
367;367,0;36,94;37,898099894953845
368;368,0;38,73;37,93224517804205
369;369,0;37,87;37,966390461130274
370;370,0;37,02;38,00053574421848
371;371,0;37,62;38,034681027306696
372;372,0;38,98;38,06882631039491
373;373,0;36,99;38,102971593483126
374;374,0;37,42;38,13711687657134
375;375,0;38,84;38,171262159659555
376;376,0;37,18;38,20540744274777
377;377,0;36,89;38,23955272583598
378;378,0;39,71;38,27369800892419
379;379,0;36,42;38,30784329201241
380;380,0;36,83;38,34198857510062
381;381,0;38,25;38,37613385818884
382;382,0;36,62;38,41027914127705
383;383,0;36,47;38,444424424365266
384;384,0;37,98;38,478569707453474
385;385,0;38,11;38,51271499054169
386;386,0;36,72;38,5468602736299
387;387,0;36,79;38,58100555671812
388;388,0;39,29;38,61515083980633
389;389,0;36,6;38,64929612289455
390;390,0;36,56;38,68344140598276
391;391,0;37,53;38,71758668907097
392;392,0;37,55;38,751731972159185
393;393,0;37,58;38,7858772552474
394;394,0;38,02;38,820022538335614
395;395,0;39,86;38,85416782142383
396;396,0;36,53;38,888313104512044
397;397,0;38,45;38,92245838760026
398;398,0;40,13;38,956603670688466
399;399,0;38,27;38,99074895377668
400;400,0;36,93;39,024894236864895
401;401,0;38,42;39,05903951995311
402;402,0;41,01;39,093184803041325
403;403,0;37,61;39,12733008612954
404;404,0;38,77;39,161475369217754
405;405,0;39,63;39,19562065230596
406;406,0;39,4;39,22976593539418
407;407,0;38,96;39,26391121848239
408;408,0;38,55;39,298056501570606
409;409,0;40,31;39,33220178465882
410;410,0;37,82;39,366347067747036
411;411,0;37,88;39,40049235083525
412;412,0;39,02;39,43463763392346
413;413,0;38,06;39,46878291701167
414;414,0;36,72;39,50292820009989
415;415,0;33,6;39,5370734831881
416;416,0;29,68;39,57121876627632
417;417,0;25,08;39,60536404936453
418;418,0;18,94;39,63950933245275
419;419,0;16,22;39,673654615540954
420;420,0;23,22;39,70779989862917
421;421,0;32,17;39,741945181717384
422;422,0;35,77;39,7760904648056
423;423,0;38,79;39,81023574789381
424;424,0;38,28;39,84438103098203
425;425,0;39,62;39,87852631407024
426;426,0;40,67;39,91267159715845
427;427,0;39,77;39,946816880246665
428;428,0;38,87;39,98096216333488
429;429,0;38,35;40,015107446423094
430;430,0;41,04;40,04925272951131
431;431,0;39,14;40,083398012599524
432;432,0;39,39;40,11754329568774
433;433,0;41,39;40,151688578775946
434;434,0;38,94;40,18583386186417
435;435,0;39,77;40,219979144952376
436;436,0;40,73;40,25412442804059
437;437,0;39,96;40,288269711128805
438;438,0;39,32;40,32241499421702
439;439,0;39,36;40,356560277305235
440;440,0;41,83;40,39070556039344
441;441,0;39,58;40,424850843481664
442;442,0;38,85;40,45899612656987
443;443,0;40,68;40,49314140965809
444;444,0;40,49;40,5272866927463
445;445,0;39,99;40,561431975834516
446;446,0;40,25;40,59557725892273
447;447,0;40,88;40,62972254201094
448;448,0;38,96;40,66386782509916
449;449,0;40,29;40,69801310818737
450;450,0;40,37;40,73215839127558
451;451,0;39,27;40,7663036743638
452;452,0;39,43;40,80044895745201
453;453,0;40,41;40,83459424054023
454;454,0;42,14;40,868739523628435
455;455,0;39,63;40,902884806716656
456;456,0;38,77;40,937030089804864
457;457,0;39,61;40,97117537289308
458;458,0;37,66;41,00532065598129
459;459,0;39,03;41,03946593906951
460;460,0;40,21;41,07361122215772
461;461,0;39,12;41,10775650524593
462;462,0;38,96;41,14190178833415
463;463,0;39,7;41,17604707142236
464;464,0;39,94;41,210192354510575
465;465,0;38,12;41,24433763759879
